Site_Id,Date,SiteName,Longitude,Latitude,param,value
329,2020-06-26,MERRIWA,150.46,-32.125777,PM2.5,4.034060076
329,2020-06-27,MERRIWA,150.46,-32.125777,PM10,13.49166667
329,2020-06-27,MERRIWA,150.46,-32.125777,PM2.5,7.893192574
329,2020-06-28,MERRIWA,150.46,-32.125777,PM10,13.06975
329,2020-06-28,MERRIWA,150.46,-32.125777,PM2.5,7.646353575
329,2020-06-29,MERRIWA,150.46,-32.125777,PM10,10.96795833
329,2020-06-29,MERRIWA,150.46,-32.125777,PM2.5,6.416717031
329,2020-06-30,MERRIWA,150.46,-32.125777,PM10,6.366958333
329,2020-06-30,MERRIWA,150.46,-32.125777,PM2.5,3.724938473
330,2019-07-01,SINGLETON,151.27075,-32.5086,PM10,23.41845833
330,2019-07-01,SINGLETON,151.27075,-32.5086,PM2.5,12.247625
330,2019-07-02,SINGLETON,151.27075,-32.5086,PM10,38.08175
330,2019-07-02,SINGLETON,151.27075,-32.5086,PM2.5,19.269
330,2019-07-03,SINGLETON,151.27075,-32.5086,PM10,20.49704167
330,2019-07-03,SINGLETON,151.27075,-32.5086,PM2.5,14.73975
330,2019-07-04,SINGLETON,151.27075,-32.5086,PM10,10.31516667
330,2019-07-04,SINGLETON,151.27075,-32.5086,PM2.5,7.9095
330,2019-07-05,SINGLETON,151.27075,-32.5086,PM10,8.9535
330,2019-07-05,SINGLETON,151.27075,-32.5086,PM2.5,6.31252381
330,2019-07-06,SINGLETON,151.27075,-32.5086,PM10,7.405291667
330,2019-07-06,SINGLETON,151.27075,-32.5086,PM2.5,9.63825
330,2019-07-07,SINGLETON,151.27075,-32.5086,PM10,13.74366667
330,2019-07-07,SINGLETON,151.27075,-32.5086,PM2.5,7.989791667
330,2019-07-08,SINGLETON,151.27075,-32.5086,PM10,15.23983333
330,2019-07-08,SINGLETON,151.27075,-32.5086,PM2.5,8.091666667
330,2019-07-09,SINGLETON,151.27075,-32.5086,PM10,17.86604167
330,2019-07-09,SINGLETON,151.27075,-32.5086,PM2.5,1.504125
330,2019-07-10,SINGLETON,151.27075,-32.5086,PM10,18.341625
330,2019-07-10,SINGLETON,151.27075,-32.5086,PM2.5,2.310625
330,2019-07-11,SINGLETON,151.27075,-32.5086,PM10,22.79820833
330,2019-07-11,SINGLETON,151.27075,-32.5086,PM2.5,2.235333333
330,2019-07-12,SINGLETON,151.27075,-32.5086,PM10,29.25379167
330,2019-07-12,SINGLETON,151.27075,-32.5086,PM2.5,4.512458333
330,2019-07-13,SINGLETON,151.27075,-32.5086,PM10,22.40379167
330,2019-07-13,SINGLETON,151.27075,-32.5086,PM2.5,4.152210526
330,2019-07-14,SINGLETON,151.27075,-32.5086,PM10,28.34516667
330,2019-07-14,SINGLETON,151.27075,-32.5086,PM2.5,3.799333333
330,2019-07-15,SINGLETON,151.27075,-32.5086,PM10,16.378875
330,2019-07-15,SINGLETON,151.27075,-32.5086,PM2.5,9.3668
330,2019-07-16,SINGLETON,151.27075,-32.5086,PM10,25.099
330,2019-07-16,SINGLETON,151.27075,-32.5086,PM2.5,8.583304348
330,2019-07-17,SINGLETON,151.27075,-32.5086,PM10,28.86233333
330,2019-07-17,SINGLETON,151.27075,-32.5086,PM2.5,4.005208333
330,2019-07-18,SINGLETON,151.27075,-32.5086,PM10,32.04316667
330,2019-07-18,SINGLETON,151.27075,-32.5086,PM2.5,4.6095
330,2019-07-19,SINGLETON,151.27075,-32.5086,PM10,31.48966667
330,2019-07-19,SINGLETON,151.27075,-32.5086,PM2.5,11.850125
330,2019-07-20,SINGLETON,151.27075,-32.5086,PM10,31.47166667
330,2019-07-20,SINGLETON,151.27075,-32.5086,PM2.5,16.51365217
330,2019-07-21,SINGLETON,151.27075,-32.5086,PM10,33.98175
330,2019-07-21,SINGLETON,151.27075,-32.5086,PM2.5,17.464875
330,2019-07-22,SINGLETON,151.27075,-32.5086,PM10,30.42241667
330,2019-07-22,SINGLETON,151.27075,-32.5086,PM2.5,18.54741667
330,2019-07-23,SINGLETON,151.27075,-32.5086,PM10,30.89625
330,2019-07-23,SINGLETON,151.27075,-32.5086,PM2.5,8.79373913
330,2019-07-24,SINGLETON,151.27075,-32.5086,PM10,32.93820833
330,2019-07-24,SINGLETON,151.27075,-32.5086,PM2.5,6.732125
330,2019-07-25,SINGLETON,151.27075,-32.5086,PM10,26.99025
330,2019-07-25,SINGLETON,151.27075,-32.5086,PM2.5,9.98035
330,2019-07-26,SINGLETON,151.27075,-32.5086,PM10,30.58583333
330,2019-07-26,SINGLETON,151.27075,-32.5086,PM2.5,13.63441667
330,2019-07-27,SINGLETON,151.27075,-32.5086,PM10,33.80829167
330,2019-07-27,SINGLETON,151.27075,-32.5086,PM2.5,14.69645833
330,2019-07-28,SINGLETON,151.27075,-32.5086,PM10,24.86695833
330,2019-07-28,SINGLETON,151.27075,-32.5086,PM2.5,15.28791667
330,2019-07-29,SINGLETON,151.27075,-32.5086,PM10,30.86245833
330,2019-07-29,SINGLETON,151.27075,-32.5086,PM2.5,9.627375
330,2019-07-30,SINGLETON,151.27075,-32.5086,PM10,13.38679167
330,2019-07-30,SINGLETON,151.27075,-32.5086,PM2.5,10.79125
330,2019-07-31,SINGLETON,151.27075,-32.5086,PM10,11.15366667
330,2019-07-31,SINGLETON,151.27075,-32.5086,PM2.5,4.265208333
330,2019-08-01,SINGLETON,151.27075,-32.5086,PM10,17.60029167
330,2019-08-01,SINGLETON,151.27075,-32.5086,PM2.5,6.132583333
330,2019-08-02,SINGLETON,151.27075,-32.5086,PM10,19.62133333
330,2019-08-02,SINGLETON,151.27075,-32.5086,PM2.5,11.06429167
330,2019-08-03,SINGLETON,151.27075,-32.5086,PM10,29.905875
330,2019-08-03,SINGLETON,151.27075,-32.5086,PM2.5,10.89117391
330,2019-08-04,SINGLETON,151.27075,-32.5086,PM10,32.07516667
330,2019-08-04,SINGLETON,151.27075,-32.5086,PM2.5,12.61279167
330,2019-08-05,SINGLETON,151.27075,-32.5086,PM10,32.47208333
330,2019-08-05,SINGLETON,151.27075,-32.5086,PM2.5,15.899625
330,2019-08-06,SINGLETON,151.27075,-32.5086,PM10,41.96495833
330,2019-08-06,SINGLETON,151.27075,-32.5086,PM2.5,10.333625
330,2019-08-07,SINGLETON,151.27075,-32.5086,PM10,37.09041667
330,2019-08-07,SINGLETON,151.27075,-32.5086,PM2.5,9.085
330,2019-08-08,SINGLETON,151.27075,-32.5086,PM10,47.04566667
330,2019-08-08,SINGLETON,151.27075,-32.5086,PM2.5,9.317791667
330,2019-08-09,SINGLETON,151.27075,-32.5086,PM10,74.42591667
330,2019-08-09,SINGLETON,151.27075,-32.5086,PM2.5,4.720541667
330,2019-08-10,SINGLETON,151.27075,-32.5086,PM10,22.495625
330,2019-08-10,SINGLETON,151.27075,-32.5086,PM2.5,1.222863636
330,2019-08-11,SINGLETON,151.27075,-32.5086,PM10,19.26504167
330,2019-08-11,SINGLETON,151.27075,-32.5086,PM2.5,3.93575
330,2019-08-12,SINGLETON,151.27075,-32.5086,PM10,19.25933333
330,2019-08-12,SINGLETON,151.27075,-32.5086,PM2.5,11.17452632
330,2019-08-13,SINGLETON,151.27075,-32.5086,PM10,23.90529167
330,2019-08-13,SINGLETON,151.27075,-32.5086,PM2.5,11.71020833
330,2019-08-14,SINGLETON,151.27075,-32.5086,PM10,31.54370833
330,2019-08-14,SINGLETON,151.27075,-32.5086,PM2.5,11.42404167
330,2019-08-15,SINGLETON,151.27075,-32.5086,PM10,33.5275
330,2019-08-15,SINGLETON,151.27075,-32.5086,PM2.5,9.496
330,2019-08-16,SINGLETON,151.27075,-32.5086,PM10,37.880625
330,2019-08-16,SINGLETON,151.27075,-32.5086,PM2.5,10.39954167
330,2019-08-17,SINGLETON,151.27075,-32.5086,PM10,31.90195833
330,2019-08-17,SINGLETON,151.27075,-32.5086,PM2.5,8.512958333
330,2019-08-18,SINGLETON,151.27075,-32.5086,PM10,27.934
330,2019-08-18,SINGLETON,151.27075,-32.5086,PM2.5,14.86045833
330,2019-08-19,SINGLETON,151.27075,-32.5086,PM10,40.82768182
330,2019-08-19,SINGLETON,151.27075,-32.5086,PM2.5,3.533875
330,2019-08-20,SINGLETON,151.27075,-32.5086,PM10,31.19395833
330,2019-08-20,SINGLETON,151.27075,-32.5086,PM2.5,4.117
330,2019-08-21,SINGLETON,151.27075,-32.5086,PM10,37.61204167
330,2019-08-21,SINGLETON,151.27075,-32.5086,PM2.5,4.675916667
330,2019-08-22,SINGLETON,151.27075,-32.5086,PM10,28.14541667
330,2019-08-22,SINGLETON,151.27075,-32.5086,PM2.5,8.172
330,2019-08-23,SINGLETON,151.27075,-32.5086,PM10,30.28691667
330,2019-08-23,SINGLETON,151.27075,-32.5086,PM2.5,9.926541667
330,2019-08-24,SINGLETON,151.27075,-32.5086,PM10,43.22625
330,2019-08-24,SINGLETON,151.27075,-32.5086,PM2.5,12.482625
330,2019-08-25,SINGLETON,151.27075,-32.5086,PM10,30.19716667
330,2019-08-25,SINGLETON,151.27075,-32.5086,PM2.5,9.064
330,2019-08-26,SINGLETON,151.27075,-32.5086,PM10,23.02595833
330,2019-08-26,SINGLETON,151.27075,-32.5086,PM2.5,11.236375
330,2019-08-27,SINGLETON,151.27075,-32.5086,PM10,15.19745833
330,2019-08-27,SINGLETON,151.27075,-32.5086,PM2.5,6.620083333
330,2019-08-28,SINGLETON,151.27075,-32.5086,PM10,17.26566667
330,2019-08-28,SINGLETON,151.27075,-32.5086,PM2.5,6.030875
330,2019-08-29,SINGLETON,151.27075,-32.5086,PM10,25.988375
330,2019-08-29,SINGLETON,151.27075,-32.5086,PM2.5,6.100666667
330,2019-08-30,SINGLETON,151.27075,-32.5086,PM10,5.824541667
330,2019-08-30,SINGLETON,151.27075,-32.5086,PM2.5,5.071833333
330,2019-08-31,SINGLETON,151.27075,-32.5086,PM10,6.220708333
330,2019-08-31,SINGLETON,151.27075,-32.5086,PM2.5,3.842458333
330,2019-09-01,SINGLETON,151.27075,-32.5086,PM10,15.75416667
330,2019-09-01,SINGLETON,151.27075,-32.5086,PM2.5,6.01275
330,2019-09-02,SINGLETON,151.27075,-32.5086,PM10,16.68029167
330,2019-09-02,SINGLETON,151.27075,-32.5086,PM2.5,6.425727273
330,2019-09-03,SINGLETON,151.27075,-32.5086,PM10,22.22279167
330,2019-09-03,SINGLETON,151.27075,-32.5086,PM2.5,4.681333333
330,2019-09-04,SINGLETON,151.27075,-32.5086,PM10,32.90425
330,2019-09-04,SINGLETON,151.27075,-32.5086,PM2.5,5.821958333
330,2019-09-05,SINGLETON,151.27075,-32.5086,PM10,29.74541667
330,2019-09-05,SINGLETON,151.27075,-32.5086,PM2.5,7.997875
330,2019-09-06,SINGLETON,151.27075,-32.5086,PM10,91.33320833
330,2019-09-06,SINGLETON,151.27075,-32.5086,PM2.5,11.58458333
330,2019-09-07,SINGLETON,151.27075,-32.5086,PM10,27.57545833
330,2019-09-07,SINGLETON,151.27075,-32.5086,PM2.5,1.219375
330,2019-09-08,SINGLETON,151.27075,-32.5086,PM10,15.58408333
330,2019-09-08,SINGLETON,151.27075,-32.5086,PM2.5,1.520958333
330,2019-09-09,SINGLETON,151.27075,-32.5086,PM10,17.25716667
330,2019-09-09,SINGLETON,151.27075,-32.5086,PM2.5,4.668391304
330,2019-09-10,SINGLETON,151.27075,-32.5086,PM10,16.024875
330,2019-09-10,SINGLETON,151.27075,-32.5086,PM2.5,4.819583333
330,2019-09-11,SINGLETON,151.27075,-32.5086,PM10,26.159625
330,2019-09-11,SINGLETON,151.27075,-32.5086,PM2.5,8.8695
330,2019-09-12,SINGLETON,151.27075,-32.5086,PM10,35.84
330,2019-09-12,SINGLETON,151.27075,-32.5086,PM2.5,6.208166667
330,2019-09-13,SINGLETON,151.27075,-32.5086,PM10,47.739375
330,2019-09-13,SINGLETON,151.27075,-32.5086,PM2.5,11.692625
330,2019-09-14,SINGLETON,151.27075,-32.5086,PM10,25.38316667
330,2019-09-14,SINGLETON,151.27075,-32.5086,PM2.5,7.915125
330,2019-09-15,SINGLETON,151.27075,-32.5086,PM10,35.00933333
330,2019-09-15,SINGLETON,151.27075,-32.5086,PM2.5,7.599041667
330,2019-09-16,SINGLETON,151.27075,-32.5086,PM10,52.3555
330,2019-09-16,SINGLETON,151.27075,-32.5086,PM2.5,10.40566667
330,2019-09-17,SINGLETON,151.27075,-32.5086,PM10,9.43725
330,2019-09-17,SINGLETON,151.27075,-32.5086,PM2.5,4.199833333
330,2019-09-18,SINGLETON,151.27075,-32.5086,PM10,6.83025
330,2019-09-18,SINGLETON,151.27075,-32.5086,PM2.5,5.993625
330,2019-09-19,SINGLETON,151.27075,-32.5086,PM10,12.54470833
330,2019-09-19,SINGLETON,151.27075,-32.5086,PM2.5,4.595416667
330,2019-09-20,SINGLETON,151.27075,-32.5086,PM10,10.1915
330,2019-09-20,SINGLETON,151.27075,-32.5086,PM2.5,3.619791667
330,2019-09-21,SINGLETON,151.27075,-32.5086,PM10,20.87491667
330,2019-09-21,SINGLETON,151.27075,-32.5086,PM2.5,7.339166667
330,2019-09-22,SINGLETON,151.27075,-32.5086,PM10,28.77825
330,2019-09-22,SINGLETON,151.27075,-32.5086,PM2.5,10.40508333
330,2019-09-23,SINGLETON,151.27075,-32.5086,PM10,17.02270833
330,2019-09-23,SINGLETON,151.27075,-32.5086,PM2.5,1.854875
330,2019-09-24,SINGLETON,151.27075,-32.5086,PM10,18.58966667
330,2019-09-24,SINGLETON,151.27075,-32.5086,PM2.5,3.534958333
330,2019-09-25,SINGLETON,151.27075,-32.5086,PM10,19.026
330,2019-09-25,SINGLETON,151.27075,-32.5086,PM2.5,6.56275
330,2019-09-26,SINGLETON,151.27075,-32.5086,PM10,19.87254167
330,2019-09-26,SINGLETON,151.27075,-32.5086,PM2.5,9.892
330,2019-09-27,SINGLETON,151.27075,-32.5086,PM10,29.07055556
330,2019-09-27,SINGLETON,151.27075,-32.5086,PM2.5,2.362
330,2019-09-28,SINGLETON,151.27075,-32.5086,PM10,31.84683333
330,2019-09-28,SINGLETON,151.27075,-32.5086,PM2.5,5.858791667
330,2019-09-29,SINGLETON,151.27075,-32.5086,PM10,23.63191667
330,2019-09-29,SINGLETON,151.27075,-32.5086,PM2.5,8.218541667
330,2019-09-30,SINGLETON,151.27075,-32.5086,PM10,18.38525
330,2019-09-30,SINGLETON,151.27075,-32.5086,PM2.5,6.912083333
330,2019-10-01,SINGLETON,151.27075,-32.5086,PM10,15.06679167
330,2019-10-01,SINGLETON,151.27075,-32.5086,PM2.5,3.971375
330,2019-10-02,SINGLETON,151.27075,-32.5086,PM10,23.214625
330,2019-10-02,SINGLETON,151.27075,-32.5086,PM2.5,5.746208333
330,2019-10-03,SINGLETON,151.27075,-32.5086,PM10,41.4105
330,2019-10-03,SINGLETON,151.27075,-32.5086,PM2.5,10.47008333
330,2019-10-04,SINGLETON,151.27075,-32.5086,PM10,50.00416667
330,2019-10-04,SINGLETON,151.27075,-32.5086,PM2.5,14.16566667
330,2019-10-05,SINGLETON,151.27075,-32.5086,PM10,17.26579167
330,2019-10-05,SINGLETON,151.27075,-32.5086,PM2.5,6.754875
330,2019-10-06,SINGLETON,151.27075,-32.5086,PM10,19.13166667
330,2019-10-06,SINGLETON,151.27075,-32.5086,PM2.5,7.621583333
330,2019-10-07,SINGLETON,151.27075,-32.5086,PM10,44.731125
330,2019-10-07,SINGLETON,151.27075,-32.5086,PM2.5,14.32016667
330,2019-10-08,SINGLETON,151.27075,-32.5086,PM10,32.841875
330,2019-10-08,SINGLETON,151.27075,-32.5086,PM2.5,5.350416667
330,2019-10-09,SINGLETON,151.27075,-32.5086,PM10,21.56233333
330,2019-10-09,SINGLETON,151.27075,-32.5086,PM2.5,2.280291667
330,2019-10-10,SINGLETON,151.27075,-32.5086,PM10,16.647625
330,2019-10-10,SINGLETON,151.27075,-32.5086,PM2.5,4.6415
330,2019-10-11,SINGLETON,151.27075,-32.5086,PM10,11.79970833
330,2019-10-11,SINGLETON,151.27075,-32.5086,PM2.5,1.594125
330,2019-10-12,SINGLETON,151.27075,-32.5086,PM10,7.35625
330,2019-10-12,SINGLETON,151.27075,-32.5086,PM2.5,5.025416667
330,2019-10-13,SINGLETON,151.27075,-32.5086,PM10,8.698708333
330,2019-10-13,SINGLETON,151.27075,-32.5086,PM2.5,2.682875
330,2019-10-14,SINGLETON,151.27075,-32.5086,PM10,13.1965
330,2019-10-14,SINGLETON,151.27075,-32.5086,PM2.5,6.541875
330,2019-10-15,SINGLETON,151.27075,-32.5086,PM10,19.72829167
330,2019-10-15,SINGLETON,151.27075,-32.5086,PM2.5,8.590875
330,2019-10-16,SINGLETON,151.27075,-32.5086,PM10,40.108125
330,2019-10-16,SINGLETON,151.27075,-32.5086,PM2.5,12.443
330,2019-10-17,SINGLETON,151.27075,-32.5086,PM10,37.58947368
330,2019-10-17,SINGLETON,151.27075,-32.5086,PM2.5,8.776315789
330,2019-10-18,SINGLETON,151.27075,-32.5086,PM10,38.88785714
330,2019-10-18,SINGLETON,151.27075,-32.5086,PM2.5,0.35465
330,2019-10-19,SINGLETON,151.27075,-32.5086,PM10,44.09045833
330,2019-10-19,SINGLETON,151.27075,-32.5086,PM2.5,5.106041667
330,2019-10-20,SINGLETON,151.27075,-32.5086,PM10,22.56483333
330,2019-10-20,SINGLETON,151.27075,-32.5086,PM2.5,3.935166667
330,2019-10-21,SINGLETON,151.27075,-32.5086,PM10,19.0945
330,2019-10-21,SINGLETON,151.27075,-32.5086,PM2.5,8.322791667
330,2019-10-22,SINGLETON,151.27075,-32.5086,PM10,17.48379167
330,2019-10-22,SINGLETON,151.27075,-32.5086,PM2.5,7.070083333
330,2019-10-23,SINGLETON,151.27075,-32.5086,PM10,29.44295833
330,2019-10-23,SINGLETON,151.27075,-32.5086,PM2.5,13.74975
330,2019-10-24,SINGLETON,151.27075,-32.5086,PM10,54.90833333
330,2019-10-24,SINGLETON,151.27075,-32.5086,PM2.5,17.52591667
330,2019-10-25,SINGLETON,151.27075,-32.5086,PM10,54.31116667
330,2019-10-25,SINGLETON,151.27075,-32.5086,PM2.5,12.69141667
330,2019-10-26,SINGLETON,151.27075,-32.5086,PM10,114.2856667
330,2019-10-26,SINGLETON,151.27075,-32.5086,PM2.5,11.63154167
330,2019-10-27,SINGLETON,151.27075,-32.5086,PM10,56.30720833
330,2019-10-27,SINGLETON,151.27075,-32.5086,PM2.5,5.541125
330,2019-10-28,SINGLETON,151.27075,-32.5086,PM10,44.80954167
330,2019-10-28,SINGLETON,151.27075,-32.5086,PM2.5,13.52775
330,2019-10-29,SINGLETON,151.27075,-32.5086,PM10,43.9375
330,2019-10-29,SINGLETON,151.27075,-32.5086,PM2.5,31.06752174
330,2019-10-30,SINGLETON,151.27075,-32.5086,PM10,103.2305652
330,2019-10-30,SINGLETON,151.27075,-32.5086,PM2.5,67.19665217
330,2019-10-31,SINGLETON,151.27075,-32.5086,PM10,93.53675
330,2019-10-31,SINGLETON,151.27075,-32.5086,PM2.5,56.42504167
330,2019-11-01,SINGLETON,151.27075,-32.5086,PM10,62.25795833
330,2019-11-01,SINGLETON,151.27075,-32.5086,PM2.5,39.02725
330,2019-11-02,SINGLETON,151.27075,-32.5086,PM10,40.5855
330,2019-11-02,SINGLETON,151.27075,-32.5086,PM2.5,19.676875
330,2019-11-03,SINGLETON,151.27075,-32.5086,PM10,39.97875
330,2019-11-03,SINGLETON,151.27075,-32.5086,PM2.5,12.29404167
330,2019-11-04,SINGLETON,151.27075,-32.5086,PM10,9.817428571
330,2019-11-04,SINGLETON,151.27075,-32.5086,PM2.5,3.584875
330,2019-11-05,SINGLETON,151.27075,-32.5086,PM10,11.85131818
330,2019-11-05,SINGLETON,151.27075,-32.5086,PM2.5,1.126541667
330,2019-11-06,SINGLETON,151.27075,-32.5086,PM10,26.77004167
330,2019-11-06,SINGLETON,151.27075,-32.5086,PM2.5,4.065583333
330,2019-11-07,SINGLETON,151.27075,-32.5086,PM10,94.99683333
330,2019-11-07,SINGLETON,151.27075,-32.5086,PM2.5,14.504375
330,2019-11-08,SINGLETON,151.27075,-32.5086,PM10,78.6675
330,2019-11-08,SINGLETON,151.27075,-32.5086,PM2.5,8.974291667
330,2019-11-09,SINGLETON,151.27075,-32.5086,PM10,21.68941667
330,2019-11-09,SINGLETON,151.27075,-32.5086,PM2.5,0.198625
330,2019-11-10,SINGLETON,151.27075,-32.5086,PM10,31.04670833
330,2019-11-10,SINGLETON,151.27075,-32.5086,PM2.5,5.643041667
330,2019-11-11,SINGLETON,151.27075,-32.5086,PM10,32.56441667
330,2019-11-11,SINGLETON,151.27075,-32.5086,PM2.5,16.40416667
330,2019-11-12,SINGLETON,151.27075,-32.5086,PM10,132.5092917
330,2019-11-12,SINGLETON,151.27075,-32.5086,PM2.5,29.13579167
330,2019-11-13,SINGLETON,151.27075,-32.5086,PM10,36.00341667
330,2019-11-13,SINGLETON,151.27075,-32.5086,PM2.5,6.626125
330,2019-11-14,SINGLETON,151.27075,-32.5086,PM10,39.05220833
330,2019-11-14,SINGLETON,151.27075,-32.5086,PM2.5,9.058708333
330,2019-11-15,SINGLETON,151.27075,-32.5086,PM10,53.38308333
330,2019-11-15,SINGLETON,151.27075,-32.5086,PM2.5,7.336916667
330,2019-11-16,SINGLETON,151.27075,-32.5086,PM10,50.77575
330,2019-11-16,SINGLETON,151.27075,-32.5086,PM2.5,23.35154545
330,2019-11-17,SINGLETON,151.27075,-32.5086,PM10,63.850125
330,2019-11-17,SINGLETON,151.27075,-32.5086,PM2.5,42.985
330,2019-11-18,SINGLETON,151.27075,-32.5086,PM10,50.21104167
330,2019-11-18,SINGLETON,151.27075,-32.5086,PM2.5,21.42875
330,2019-11-19,SINGLETON,151.27075,-32.5086,PM10,49.68045833
330,2019-11-19,SINGLETON,151.27075,-32.5086,PM2.5,15.08379167
330,2019-11-20,SINGLETON,151.27075,-32.5086,PM10,37.922875
330,2019-11-20,SINGLETON,151.27075,-32.5086,PM2.5,18.00583333
330,2019-11-21,SINGLETON,151.27075,-32.5086,PM10,99.28254167
330,2019-11-21,SINGLETON,151.27075,-32.5086,PM2.5,69.31904167
330,2019-11-22,SINGLETON,151.27075,-32.5086,PM10,100.9822292
330,2019-11-22,SINGLETON,151.27075,-32.5086,PM2.5,46.20264583
330,2019-11-23,SINGLETON,151.27075,-32.5086,PM10,42.1944375
330,2019-11-23,SINGLETON,151.27075,-32.5086,PM2.5,24.8840625
330,2019-11-24,SINGLETON,151.27075,-32.5086,PM10,20.48541667
330,2019-11-24,SINGLETON,151.27075,-32.5086,PM2.5,8.68825
330,2019-11-25,SINGLETON,151.27075,-32.5086,PM10,39.07641667
330,2019-11-25,SINGLETON,151.27075,-32.5086,PM2.5,17.408125
330,2019-11-26,SINGLETON,151.27075,-32.5086,PM10,206.12175
330,2019-11-26,SINGLETON,151.27075,-32.5086,PM2.5,22.59208696
330,2019-11-27,SINGLETON,151.27075,-32.5086,PM10,37.277625
330,2019-11-27,SINGLETON,151.27075,-32.5086,PM2.5,5.988416667
330,2019-11-28,SINGLETON,151.27075,-32.5086,PM10,68.60183333
330,2019-11-28,SINGLETON,151.27075,-32.5086,PM2.5,43.16666667
330,2019-11-29,SINGLETON,151.27075,-32.5086,PM10,126.3493478
330,2019-11-29,SINGLETON,151.27075,-32.5086,PM2.5,67.58304167
330,2019-11-30,SINGLETON,151.27075,-32.5086,PM10,72.465375
330,2019-11-30,SINGLETON,151.27075,-32.5086,PM2.5,16.12221739
330,2019-12-01,SINGLETON,151.27075,-32.5086,PM10,64.59095238
330,2019-12-01,SINGLETON,151.27075,-32.5086,PM2.5,17.7772381
330,2019-12-02,SINGLETON,151.27075,-32.5086,PM10,117.0436667
330,2019-12-02,SINGLETON,151.27075,-32.5086,PM2.5,8.126083333
330,2019-12-03,SINGLETON,151.27075,-32.5086,PM10,65.222875
330,2019-12-03,SINGLETON,151.27075,-32.5086,PM2.5,12.38154167
330,2019-12-04,SINGLETON,151.27075,-32.5086,PM10,53.610125
330,2019-12-04,SINGLETON,151.27075,-32.5086,PM2.5,12.55179167
330,2019-12-05,SINGLETON,151.27075,-32.5086,PM10,81.22470833
330,2019-12-05,SINGLETON,151.27075,-32.5086,PM2.5,22.10575
330,2019-12-06,SINGLETON,151.27075,-32.5086,PM10,111.4880417
330,2019-12-06,SINGLETON,151.27075,-32.5086,PM2.5,28.13695652
330,2019-12-07,SINGLETON,151.27075,-32.5086,PM10,87.77529167
330,2019-12-07,SINGLETON,151.27075,-32.5086,PM2.5,67.24856522
330,2019-12-08,SINGLETON,151.27075,-32.5086,PM10,36.51479167
330,2019-12-08,SINGLETON,151.27075,-32.5086,PM2.5,17.75025
330,2019-12-09,SINGLETON,151.27075,-32.5086,PM10,66.72183333
330,2019-12-09,SINGLETON,151.27075,-32.5086,PM2.5,44.21191667
330,2019-12-10,SINGLETON,151.27075,-32.5086,PM10,104.579125
330,2019-12-10,SINGLETON,151.27075,-32.5086,PM2.5,63.61716667
330,2019-12-11,SINGLETON,151.27075,-32.5086,PM10,81.47129167
330,2019-12-11,SINGLETON,151.27075,-32.5086,PM2.5,57.35570833
330,2019-12-12,SINGLETON,151.27075,-32.5086,PM10,38.38917391
330,2019-12-12,SINGLETON,151.27075,-32.5086,PM2.5,20.54820833
330,2019-12-13,SINGLETON,151.27075,-32.5086,PM10,21.64029167
330,2019-12-13,SINGLETON,151.27075,-32.5086,PM2.5,8.59375
330,2019-12-14,SINGLETON,151.27075,-32.5086,PM10,61.85091667
330,2019-12-14,SINGLETON,151.27075,-32.5086,PM2.5,41.58258333
330,2019-12-15,SINGLETON,151.27075,-32.5086,PM10,43.02695833
330,2019-12-15,SINGLETON,151.27075,-32.5086,PM2.5,28.20241667
330,2019-12-16,SINGLETON,151.27075,-32.5086,PM10,55.868625
330,2019-12-16,SINGLETON,151.27075,-32.5086,PM2.5,25.11391667
330,2019-12-17,SINGLETON,151.27075,-32.5086,PM10,20.030875
330,2019-12-17,SINGLETON,151.27075,-32.5086,PM2.5,4.036125
330,2019-12-18,SINGLETON,151.27075,-32.5086,PM10,25.051625
330,2019-12-18,SINGLETON,151.27075,-32.5086,PM2.5,9.788916667
330,2019-12-19,SINGLETON,151.27075,-32.5086,PM10,83.18146667
330,2019-12-19,SINGLETON,151.27075,-32.5086,PM2.5,34.8164
330,2019-12-20,SINGLETON,151.27075,-32.5086,PM10,40.4525625
330,2019-12-20,SINGLETON,151.27075,-32.5086,PM2.5,16.86630769
330,2019-12-21,SINGLETON,151.27075,-32.5086,PM10,90.10708333
330,2019-12-21,SINGLETON,151.27075,-32.5086,PM2.5,47.96877273
330,2019-12-22,SINGLETON,151.27075,-32.5086,PM10,43.94025
330,2019-12-22,SINGLETON,151.27075,-32.5086,PM2.5,10.63583333
330,2019-12-23,SINGLETON,151.27075,-32.5086,PM10,28.585625
330,2019-12-23,SINGLETON,151.27075,-32.5086,PM2.5,10.75466667
330,2019-12-24,SINGLETON,151.27075,-32.5086,PM10,22.703625
330,2019-12-24,SINGLETON,151.27075,-32.5086,PM2.5,14.48979167
330,2019-12-25,SINGLETON,151.27075,-32.5086,PM10,24.36333333
330,2019-12-25,SINGLETON,151.27075,-32.5086,PM2.5,9.329666667
330,2019-12-26,SINGLETON,151.27075,-32.5086,PM10,24.02875
330,2019-12-26,SINGLETON,151.27075,-32.5086,PM2.5,8.831375
330,2019-12-27,SINGLETON,151.27075,-32.5086,PM10,19.73475
330,2019-12-27,SINGLETON,151.27075,-32.5086,PM2.5,6.93075
330,2019-12-28,SINGLETON,151.27075,-32.5086,PM10,40.699875
330,2019-12-28,SINGLETON,151.27075,-32.5086,PM2.5,26.82670833
